"ensemble_id","Component","Value"
"ensemble-035","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-035","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-035","Mean length penalty",0
"ensemble-035","Movement Diffusion Coefficients Penalty Contribution",0.0477829208396
"ensemble-035","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-035","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-035","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-035","Overall Mean Selectivity Penalty",0
"ensemble-035","Q dev penalty",0
"ensemble-035","Regional Recruitment Deviates Penalty Contribution",143.105132248
"ensemble-035","Regional Recruitment Distribution Penalty Contribution",0.166489587383
"ensemble-035","Reset Penalty Contribution",0.00022654
"ensemble-035","Seasonal Catchability Penalty Contribution",0
"ensemble-035","Selectivity Deviations Penalty",0
"ensemble-035","Selectivity Form Penalty (all Fisheries)",0.359930919045
"ensemble-035","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-035","Steepness prior",0.422047532833
"ensemble-035","Tagged Fish Reporting Rate Penalty Contribution",59.4129083646
"ensemble-035","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-035","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-035","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-035","Time Block Mean Selectivity Penalty",4.10783513871e-08
"ensemble-035","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-035","Unclassified objective residual",77.9969005068415
"ensemble-036","Tag",7146.68109416758
"ensemble-036","Length frequency",80717.090349259
"ensemble-036","Weight frequency",0
"ensemble-036","Age",3691.11418064876
"ensemble-036","CPUE",-1082.591821255
"ensemble-036","Catch",0
"ensemble-036","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-036","Average Regional Recruitment Distribution Penalty Contribution",7.69034613768e-10
"ensemble-036","Do Everything Calc Penalty Contribution",0.119411278737
"ensemble-036","Effort dev penalty",0
"ensemble-036","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-036","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-036","Incident Selectivity Curvature Penalty",2.82975493144
"ensemble-036","Initial Population Age Composition Penalty Contribution",1.26324065326
"ensemble-036","Initial Population Recruitment Penalty Contribution",3.06830372738e-08
"ensemble-036","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-036","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-036","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-036","Mean length penalty",0
"ensemble-036","Movement Diffusion Coefficients Penalty Contribution",0.0475530821445
"ensemble-036","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-036","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-036","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-036","Overall Mean Selectivity Penalty",0
"ensemble-036","Q dev penalty",0
"ensemble-036","Regional Recruitment Deviates Penalty Contribution",153.223800037
"ensemble-036","Regional Recruitment Distribution Penalty Contribution",0.181299335374
"ensemble-036","Reset Penalty Contribution",0.000239043
"ensemble-036","Seasonal Catchability Penalty Contribution",0
"ensemble-036","Selectivity Deviations Penalty",0
"ensemble-036","Selectivity Form Penalty (all Fisheries)",0.463100854651
"ensemble-036","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-036","Steepness prior",0.389205236557
"ensemble-036","Tagged Fish Reporting Rate Penalty Contribution",92.9155423307
"ensemble-036","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-036","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-036","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-036","Time Block Mean Selectivity Penalty",8.78557955275e-07
"ensemble-036","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-036","Unclassified objective residual",80.1819831180619
"ensemble-037","Tag",7349.20559918997
"ensemble-037","Length frequency",80771.1523604301
"ensemble-037","Weight frequency",0
"ensemble-037","Age",3630.27075781129
"ensemble-037","CPUE",-1056.9488167535
"ensemble-037","Catch",0
"ensemble-037","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-037","Average Regional Recruitment Distribution Penalty Contribution",9.45624378801e-09
"ensemble-037","Do Everything Calc Penalty Contribution",0.76319514364
"ensemble-037","Effort dev penalty",0
"ensemble-037","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-037","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-037","Incident Selectivity Curvature Penalty",3.48141963136
"ensemble-037","Initial Population Age Composition Penalty Contribution",1.70318693202
"ensemble-037","Initial Population Recruitment Penalty Contribution",1.04097542704e-07
"ensemble-037","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-037","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-037","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-037","Mean length penalty",0
"ensemble-037","Movement Diffusion Coefficients Penalty Contribution",0.0483542796693
"ensemble-037","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-037","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-037","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-037","Overall Mean Selectivity Penalty",0
"ensemble-037","Q dev penalty",0
"ensemble-037","Regional Recruitment Deviates Penalty Contribution",142.908208088
"ensemble-037","Regional Recruitment Distribution Penalty Contribution",0.143429582543
"ensemble-037","Reset Penalty Contribution",0.000229322
"ensemble-037","Seasonal Catchability Penalty Contribution",0
"ensemble-037","Selectivity Deviations Penalty",0
"ensemble-037","Selectivity Form Penalty (all Fisheries)",0.804060398172
"ensemble-037","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-037","Steepness prior",0.543096962976
"ensemble-037","Tagged Fish Reporting Rate Penalty Contribution",21.5933637961
"ensemble-037","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-037","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-037","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-037","Time Block Mean Selectivity Penalty",4.09454258943e-07
"ensemble-037","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-037","Unclassified objective residual",92.5405989278224
"ensemble-038","Tag",7495.76601409058
"ensemble-038","Length frequency",80675.9873784145
"ensemble-038","Weight frequency",0
"ensemble-038","Age",3632.23212062336
"ensemble-038","CPUE",-1057.1323993431
"ensemble-038","Catch",0
"ensemble-038","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-038","Average Regional Recruitment Distribution Penalty Contribution",2.4140831556e-08
"ensemble-038","Do Everything Calc Penalty Contribution",0.148447851301
"ensemble-038","Effort dev penalty",0
"ensemble-038","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-038","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-038","Incident Selectivity Curvature Penalty",3.19085258574
"ensemble-038","Initial Population Age Composition Penalty Contribution",1.49195384588
"ensemble-038","Initial Population Recruitment Penalty Contribution",1.69397853386e-07
"ensemble-038","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-038","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-038","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-038","Mean length penalty",0
"ensemble-038","Movement Diffusion Coefficients Penalty Contribution",0.0458377420309
"ensemble-038","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-038","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-038","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-038","Overall Mean Selectivity Penalty",0
"ensemble-038","Q dev penalty",0
"ensemble-038","Regional Recruitment Deviates Penalty Contribution",139.48892221
"ensemble-038","Regional Recruitment Distribution Penalty Contribution",0.149043896326
"ensemble-038","Reset Penalty Contribution",0.000231429
"ensemble-038","Seasonal Catchability Penalty Contribution",0
"ensemble-038","Selectivity Deviations Penalty",0
"ensemble-038","Selectivity Form Penalty (all Fisheries)",0.667545513718
"ensemble-038","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-038","Steepness prior",0.450246135965
"ensemble-038","Tagged Fish Reporting Rate Penalty Contribution",58.4414218479
"ensemble-038","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-038","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-038","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-038","Time Block Mean Selectivity Penalty",6.80548794207e-07
"ensemble-038","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-038","Unclassified objective residual",87.7317631571786
"ensemble-039","Tag",7520.76361130392
"ensemble-039","Length frequency",84167.3681625948
"ensemble-039","Weight frequency",0
"ensemble-039","Age",3611.29635172366
"ensemble-039","CPUE",-1084.55167638
"ensemble-039","Catch",0
"ensemble-039","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-039","Average Regional Recruitment Distribution Penalty Contribution",1.04672608359e-08
"ensemble-039","Do Everything Calc Penalty Contribution",0.110736941548
"ensemble-039","Effort dev penalty",0
"ensemble-039","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-039","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-039","Incident Selectivity Curvature Penalty",3.03480332218
"ensemble-039","Initial Population Age Composition Penalty Contribution",1.35740445819
"ensemble-039","Initial Population Recruitment Penalty Contribution",1.69065099158e-07
"ensemble-039","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-039","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-039","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-039","Mean length penalty",0
"ensemble-039","Movement Diffusion Coefficients Penalty Contribution",0.045324415841
"ensemble-039","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-039","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-039","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-039","Overall Mean Selectivity Penalty",0
"ensemble-039","Q dev penalty",0
"ensemble-039","Regional Recruitment Deviates Penalty Contribution",151.443519907
"ensemble-039","Regional Recruitment Distribution Penalty Contribution",0.175875232368
"ensemble-039","Reset Penalty Contribution",0.000231783
"ensemble-039","Seasonal Catchability Penalty Contribution",0
"ensemble-039","Selectivity Deviations Penalty",0
"ensemble-039","Selectivity Form Penalty (all Fisheries)",0.489934697038
"ensemble-039","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-039","Steepness prior",0.366780810524
"ensemble-039","Tagged Fish Reporting Rate Penalty Contribution",74.0151407234
"ensemble-039","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-039","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-039","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-039","Time Block Mean Selectivity Penalty",4.61565747401e-07
"ensemble-039","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-039","Unclassified objective residual",87.7556913393346
"ensemble-040","Tag",6620.55214357268
"ensemble-040","Length frequency",85082.08612617
"ensemble-040","Weight frequency",0
"ensemble-040","Age",3575.68846750741
"ensemble-040","CPUE",-1047.5727031057
"ensemble-040","Catch",0
"ensemble-040","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-040","Average Regional Recruitment Distribution Penalty Contribution",1.16529008665e-12
"ensemble-040","Do Everything Calc Penalty Contribution",2.22044658657
"ensemble-040","Effort dev penalty",0
"ensemble-040","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-040","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-040","Incident Selectivity Curvature Penalty",3.37818475943
"ensemble-040","Initial Population Age Composition Penalty Contribution",1.41697324111
"ensemble-040","Initial Population Recruitment Penalty Contribution",3.51962441574e-07
"ensemble-040","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-040","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-040","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-040","Mean length penalty",0
"ensemble-040","Movement Diffusion Coefficients Penalty Contribution",0.0573311374546
"ensemble-040","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-040","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-040","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-040","Overall Mean Selectivity Penalty",0
"ensemble-040","Q dev penalty",0
"ensemble-040","Regional Recruitment Deviates Penalty Contribution",149.072146139
"ensemble-040","Regional Recruitment Distribution Penalty Contribution",0.189987359492
"ensemble-040","Reset Penalty Contribution",0.000222823
"ensemble-040","Seasonal Catchability Penalty Contribution",0
"ensemble-040","Selectivity Deviations Penalty",0
"ensemble-040","Selectivity Form Penalty (all Fisheries)",0.485378389029
"ensemble-040","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-040","Steepness prior",0.36066682697
"ensemble-040","Tagged Fish Reporting Rate Penalty Contribution",52.8331972036
"ensemble-040","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-040","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-040","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-040","Time Block Mean Selectivity Penalty",4.69016470106e-08
"ensemble-040","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-040","Unclassified objective residual",86.818253143545
"ensemble-041","Tag",6607.17708053241
"ensemble-041","Length frequency",80722.6566790004
